"","Query","Target","Percent_ID","Ali_len","E_val","bitscore","Hit_name_long"
"2114","sens","phaw_30_tra_u.001766",28.57,133,6e-06,48.9,"phaw_30_tra_u.001766"
"2115","sens","phaw_30_tra_u.001766",33.33,93,4e-04,43.1,"phaw_30_tra_u.001766"
"2116","sens","phaw_30_tra_u.001766",23.97,146,0.001,41.6,"phaw_30_tra_u.001766"
"2117","sens","phaw_30_tra_u.001766",28.3,106,0.004,40,"phaw_30_tra_u.001766"
"2118","sens","phaw_30_tra_u.001766",25,120,0.073,35.8,"phaw_30_tra_u.001766"
"2119","sens","phaw_30_tra_m.010589",33.33,93,9e-07,48.1,"phaw_30_tra_m.010589"
"2120","sens","phaw_30_tra_m.010589",30.3,66,0.12,32.7,"phaw_30_tra_m.010589"
"2121","sens","phaw_30_tra_m.008227",37.8,82,1e-06,51.2,"phaw_30_tra_m.008227"
"2122","sens","phaw_30_tra_m.008227",30.43,115,3e-05,46.6,"phaw_30_tra_m.008227"
"2123","sens","phaw_30_tra_m.008227",26.53,147,3e-04,43.1,"phaw_30_tra_m.008227"
"2124","sens","phaw_30_tra_m.008227",26.27,118,3e-04,43.1,"phaw_30_tra_m.008227"
"2125","sens","phaw_30_tra_m.017715",31.71,82,1e-06,48.9,"phaw_30_tra_m.017715"
"2126","sens","phaw_30_tra_m.017715",35.19,54,9e-05,43.1,"phaw_30_tra_m.017715"
"2127","sens","phaw_30_tra_m.017715",27.66,47,5.4,28.9,"phaw_30_tra_m.017715"
"2128","sens","phaw_30_tra_m.013619",28.81,118,1e-06,48.5,"phaw_30_tra_m.013619"
"2129","sens","phaw_30_tra_m.013619",34.43,61,0.045,35,"phaw_30_tra_m.013619"
"2130","sens","phaw_30_tra_m.014555",33.33,66,1e-06,51.2,"phaw_30_tra_m.014555"
"2131","sens","phaw_30_tra_m.020002",31.36,118,1e-06,50.4,"phaw_30_tra_m.020002"
"2132","sens","phaw_30_tra_m.020002",28.46,130,1e-05,47.4,"phaw_30_tra_m.020002"
"2133","sens","phaw_30_tra_m.020002",29.06,117,2e-05,47,"phaw_30_tra_m.020002"
"2134","sens","phaw_30_tra_m.020002",32.43,111,4e-05,45.8,"phaw_30_tra_m.020002"
"2135","sens","phaw_30_tra_m.020002",30.68,88,0.26,33.5,"phaw_30_tra_m.020002"
"2136","sens","phaw_30_tra_m.020002",35.38,65,0.28,33.5,"phaw_30_tra_m.020002"
"2137","sens","phaw_30_tra_m.008811",33.9,118,1e-06,48.1,"phaw_30_tra_m.008811"
"2138","sens","phaw_30_tra_m.008811",33.68,95,7e-06,45.8,"phaw_30_tra_m.008811"
"2139","sens","phaw_30_tra_m.008811",38.89,36,3.3,28.9,"phaw_30_tra_m.008811"
"2140","sens","phaw_30_tra_m.008220",45.83,48,1e-06,48.1,"phaw_30_tra_m.008220"
"2141","sens","phaw_30_tra_m.008220",42,50,5e-06,46.2,"phaw_30_tra_m.008220"
"2142","sens","phaw_30_tra_m.008220",37.74,53,2e-05,44.7,"phaw_30_tra_m.008220"
"2143","sens","phaw_30_tra_m.008876",32.65,98,1e-06,48.9,"phaw_30_tra_m.008876"
"2144","sens","phaw_30_tra_m.008876",25.84,89,0.19,33.5,"phaw_30_tra_m.008876"
"2145","sens","phaw_30_tra_m.008876",31.25,80,0.63,32,"phaw_30_tra_m.008876"
"2146","sens","phaw_30_tra_m.001810",30.51,118,1e-06,48.5,"phaw_30_tra_m.001810"
"2147","sens","phaw_30_tra_m.001810",33.71,89,7e-05,43.5,"phaw_30_tra_m.001810"
"2148","sens","phaw_30_tra_m.001810",28,75,0.04,35.4,"phaw_30_tra_m.001810"
"2149","sens","phaw_30_tra_m.019588",30.33,122,1e-06,50.4,"phaw_30_tra_m.019588"
"2150","sens","phaw_30_tra_m.019588",34.88,86,4e-04,42.4,"phaw_30_tra_m.019588"
"2151","sens","phaw_30_tra_m.019588",32.43,74,0.009,38.1,"phaw_30_tra_m.019588"
"2152","sens","phaw_30_tra_m.023174",31.06,132,1e-06,50.8,"phaw_30_tra_m.023174"
"2153","sens","phaw_30_tra_m.023174",30.83,120,4e-06,49.3,"phaw_30_tra_m.023174"
"2154","sens","phaw_30_tra_m.005491",41.07,56,1e-06,48.1,"phaw_30_tra_m.005491"
"2155","sens","phaw_30_tra_m.005491",32.26,62,2e-04,41.6,"phaw_30_tra_m.005491"
"2156","sens","phaw_30_tra_m.005491",28.85,52,0.27,32.3,"phaw_30_tra_m.005491"
"2157","sens","phaw_30_tra_m.010349",44.9,49,1e-06,50.8,"phaw_30_tra_m.010349"
"2158","sens","phaw_30_tra_m.010349",40.82,49,3e-05,46.6,"phaw_30_tra_m.010349"
"2159","sens","phaw_30_tra_m.010349",40,50,7e-05,45.1,"phaw_30_tra_m.010349"
"2160","sens","phaw_30_tra_m.020149",31.62,117,1e-06,50.1,"phaw_30_tra_m.020149"
"2161","sens","phaw_30_tra_m.020149",30.63,111,1e-05,47,"phaw_30_tra_m.020149"
"2162","sens","phaw_30_tra_m.020149",29.73,111,7e-05,45.1,"phaw_30_tra_m.020149"
"2163","sens","phaw_30_tra_m.020149",31.52,92,0.005,38.9,"phaw_30_tra_m.020149"
"2164","sens","phaw_30_tra_m.015646",45.83,48,1e-06,47.8,"phaw_30_tra_m.015646"
"2165","sens","phaw_30_tra_m.015646",44,50,6e-06,45.8,"phaw_30_tra_m.015646"
"2166","sens","phaw_30_tra_m.015646",25,112,6e-05,42.7,"phaw_30_tra_m.015646"
"2167","sens","phaw_30_tra_m.021026",33.59,131,1e-06,48.5,"phaw_30_tra_m.021026"
"2168","sens","phaw_30_tra_m.021026",33.33,117,3e-05,44.3,"phaw_30_tra_m.021026"
"2169","sens","phaw_30_tra_m.021026",30.33,122,8e-04,40.4,"phaw_30_tra_m.021026"
"2170","sens","phaw_30_tra_m.013871",37.5,88,1e-06,47.8,"phaw_30_tra_m.013871"
"2171","sens","phaw_30_tra_m.013871",30.3,66,3e-04,40.8,"phaw_30_tra_m.013871"
"2172","sens","phaw_30_tra_m.013871",31.53,111,7e-04,40,"phaw_30_tra_m.013871"
"2173","sens","phaw_30_tra_m.006385",31.2,125,2e-06,50.4,"phaw_30_tra_m.006385"
"2174","sens","phaw_30_tra_m.006385",35.71,98,5e-06,48.5,"phaw_30_tra_m.006385"
"2175","sens","phaw_30_tra_m.006385",27.43,113,4e-05,45.8,"phaw_30_tra_m.006385"
"2176","sens","phaw_30_tra_m.006385",27.12,118,0.035,36.6,"phaw_30_tra_m.006385"
"2177","sens","phaw_30_tra_m.018045",37.36,91,2e-06,47.8,"phaw_30_tra_m.018045"
"2178","sens","phaw_30_tra_m.018045",37.68,69,8e-05,42.4,"phaw_30_tra_m.018045"
"2179","sens","phaw_30_tra_m.018045",34.55,55,0.42,31.2,"phaw_30_tra_m.018045"
"2180","sens","phaw_30_tra_m.006270",33.73,83,2e-06,50.1,"phaw_30_tra_m.006270"
"2181","sens","phaw_30_tra_m.006270",27.27,77,0.026,36.6,"phaw_30_tra_m.006270"
"2182","sens","phaw_30_tra_m.013306",28.21,78,2e-06,47.8,"phaw_30_tra_m.013306"
"2183","sens","phaw_30_tra_m.013306",31.91,47,0.86,31.2,"phaw_30_tra_m.013306"
"2184","sens","phaw_30_tra_m.013306",32.65,49,1,30.8,"phaw_30_tra_m.013306"
"2185","sens","phaw_30_tra_m.002352",30.53,95,2e-06,47.4,"phaw_30_tra_m.002352"
"2186","sens","phaw_30_tra_m.002352",30.43,92,0.51,31.2,"phaw_30_tra_m.002352"
"2187","sens","phaw_30_tra_m.010743",37.74,53,2e-06,47.8,"phaw_30_tra_m.010743"
"2188","sens","phaw_30_tra_m.010743",36,50,6e-05,43.1,"phaw_30_tra_m.010743"
"2189","sens","phaw_30_tra_m.010743",28,75,0.034,35,"phaw_30_tra_m.010743"
"2190","sens","phaw_30_tra_m.013905",38.46,65,2e-06,47.4,"phaw_30_tra_m.013905"
"2191","sens","phaw_30_tra_m.013905",30.67,75,0.031,34.7,"phaw_30_tra_m.013905"
"2192","sens","phaw_30_tra_m.005348",30.63,111,2e-06,48.1,"phaw_30_tra_m.005348"
"2193","sens","phaw_30_tra_m.005348",31.13,106,0.002,39.3,"phaw_30_tra_m.005348"
"2194","sens","phaw_30_tra_m.010966",32.77,119,2e-06,48.5,"phaw_30_tra_m.010966"
"2195","sens","phaw_30_tra_m.010966",31.25,80,0.67,31.6,"phaw_30_tra_m.010966"
"2196","sens","phaw_30_tra_m.010966",30.68,88,2.7,29.6,"phaw_30_tra_m.010966"
"2197","sens","phaw_30_tra_m.010966",32.39,71,4.4,29.3,"phaw_30_tra_m.010966"
"2198","sens","phaw_30_tra_m.007085",31.58,114,2e-06,50.4,"phaw_30_tra_m.007085"
"2199","sens","phaw_30_tra_m.007085",28.32,113,0.047,36.2,"phaw_30_tra_m.007085"
"2200","sens","phaw_30_tra_m.007085",28.21,78,0.32,33.5,"phaw_30_tra_m.007085"
"2201","sens","phaw_30_tra_m.007085",27.18,103,2.1,30.8,"phaw_30_tra_m.007085"
"2202","sens","phaw_30_tra_m.007085",25.81,124,2.8,30.4,"phaw_30_tra_m.007085"
"2203","sens","phaw_30_tra_m.007085",27.59,116,4.1,30,"phaw_30_tra_m.007085"
"2204","sens","phaw_30_tra_m.017561",30,130,2e-06,50.1,"phaw_30_tra_m.017561"
"2205","sens","phaw_30_tra_m.017561",32.2,59,7.9,28.9,"phaw_30_tra_m.017561"
"2206","sens","phaw_30_tra_m.022545",28.45,116,2e-06,49.7,"phaw_30_tra_m.022545"
"2207","sens","phaw_30_tra_m.022545",22.34,94,0.054,35.8,"phaw_30_tra_m.022545"
"2208","neur","phaw_30_tra_m.021901",43.19,433,8e-119,376,"phaw_30_tra_m.021901"
"2209","neur","phaw_30_tra_m.021901",74.55,55,1e-23,105,"phaw_30_tra_m.021901"
"2210","neur","phaw_30_tra_m.011341",28.4,169,6e-11,65.9,"phaw_30_tra_m.011341"
"2211","neur","phaw_30_tra_m.011341",25.23,218,1e-07,55.1,"phaw_30_tra_m.011341"
"2212","neur","phaw_30_tra_m.011341",28.57,98,8e-05,45.8,"phaw_30_tra_m.011341"
"2213","neur","phaw_30_tra_m.011341",22.42,165,5e-04,43.1,"phaw_30_tra_m.011341"
"2214","neur","phaw_30_tra_m.011341",22.97,222,0.002,41.2,"phaw_30_tra_m.011341"
"2215","neur","phaw_30_tra_m.011341",23.24,185,0.004,40.4,"phaw_30_tra_m.011341"
"2216","neur","phaw_30_tra_m.011341",30.38,79,0.006,39.7,"phaw_30_tra_m.011341"
"2217","neur","phaw_30_tra_m.011341",25.81,93,0.022,37.7,"phaw_30_tra_m.011341"
"2218","neur","phaw_30_tra_m.018388",31.71,82,5e-07,52.8,"phaw_30_tra_m.018388"
"2219","neur","phaw_30_tra_m.003855",30.99,71,2e-05,47.8,"phaw_30_tra_m.003855"
"2220","neur","phaw_30_tra_m.015402",31.52,92,1e-04,42,"phaw_30_tra_m.015402"
"2221","neur","phaw_30_tra_m.015402",28.89,90,0.008,37,"phaw_30_tra_m.015402"
"2222","neur","phaw_30_tra_m.017390",33.33,66,2e-04,42.7,"phaw_30_tra_m.017390"
"2223","neur","phaw_30_tra_m.011398",45.83,48,0.002,40.4,"phaw_30_tra_m.011398"
"2224","neur","phaw_30_tra_m.023362",41.3,46,0.003,40.4,"phaw_30_tra_m.023362"
"2225","neur","phaw_30_tra_m.016144",36.96,46,0.005,40,"phaw_30_tra_m.016144"
"2226","neur","phaw_30_tra_m.020513",34,50,0.014,38.5,"phaw_30_tra_m.020513"
"2227","neur","phaw_30_tra_m.003481",32.73,55,0.019,38.1,"phaw_30_tra_m.003481"
"2228","neur","phaw_30_tra_m.017886",40,60,0.028,37.4,"phaw_30_tra_m.017886"
"2229","neur","phaw_30_tra_m.004673",22.5,80,0.031,36.6,"phaw_30_tra_m.004673"
"2230","neur","phaw_30_tra_m.019491",32.86,70,0.038,37,"phaw_30_tra_m.019491"
"2231","neur","phaw_30_tra_m.021989",30.77,91,0.07,35.8,"phaw_30_tra_m.021989"
"2232","neur","phaw_30_tra_m.003501",25,140,0.098,35.4,"phaw_30_tra_m.003501"
"2233","neur","phaw_30_tra_m.019038",42,50,0.11,35.4,"phaw_30_tra_m.019038"
"2234","neur","phaw_30_tra_m.006757",32,50,0.12,35.4,"phaw_30_tra_m.006757"
"2235","neur","phaw_30_tra_m.006757",32.5,40,1.4,32,"phaw_30_tra_m.006757"
"2236","neur","phaw_30_tra_m.023794",29.76,84,0.32,33.5,"phaw_30_tra_m.023794"
"2237","neur","phaw_30_tra_m.018322",26.36,110,0.49,33.1,"phaw_30_tra_m.018322"
"2238","neur","phaw_30_tra_m.016534",26.32,57,0.78,32.3,"phaw_30_tra_m.016534"
"2239","neur","phaw_30_tra_m.020336",27.12,59,1.1,32.3,"phaw_30_tra_m.020336"
"2240","neur","phaw_30_tra_m.000376",30.26,76,1.5,31.6,"phaw_30_tra_m.000376"
"2241","neur","phaw_30_tra_m.003412",34,50,1.5,31.6,"phaw_30_tra_m.003412"
"2242","neur","phaw_30_tra_m.011313",37.84,37,1.6,31.6,"phaw_30_tra_m.011313"
"2243","neur","phaw_30_tra_m.016431",33.33,48,2,31.2,"phaw_30_tra_m.016431"
"2244","neur","phaw_30_tra_m.017869",28.57,49,2.4,30.8,"phaw_30_tra_m.017869"
"2245","neur","phaw_30_tra_m.012317",35.56,45,2.8,31.2,"phaw_30_tra_m.012317"
"2246","neur","phaw_30_tra_m.021408",29.82,57,3.2,30.8,"phaw_30_tra_m.021408"
"2247","neur","phaw_30_tra_m.010663",28.57,77,4,30.4,"phaw_30_tra_m.010663"
"2248","neur","phaw_30_tra_m.014239",27.78,54,6.6,29.6,"phaw_30_tra_m.014239"
"2249","neur","phaw_30_tra_m.001220",27.63,76,7.5,29.3,"phaw_30_tra_m.001220"
"2250","mhc","phaw_30_tra_m.010068",74.92,1910,0,2805,"phaw_30_tra_m.010068"
"2251","mhc","phaw_30_tra_m.010068",22.36,747,3e-05,48.9,"phaw_30_tra_m.010068"
"2252","mhc","phaw_30_tra_m.010016",39.16,1915,0,1233,"phaw_30_tra_m.010016"
"2253","mhc","phaw_30_tra_m.010016",24.38,283,0.2,36.6,"phaw_30_tra_m.010016"
"2254","mhc","phaw_30_tra_m.020487",37.22,806,4e-157,533,"phaw_30_tra_m.020487"
"2255","mhc","phaw_30_tra_m.020487",26.09,115,8.2,31.2,"phaw_30_tra_m.020487"
"2256","mhc","phaw_30_tra_m.024098",37.4,762,3e-133,463,"phaw_30_tra_m.024098"
"2257","mhc","phaw_30_tra_m.004128",36.34,853,3e-133,442,"phaw_30_tra_m.004128"
"2258","mhc","phaw_30_tra_m.004128",21.68,821,0.54,35,"phaw_30_tra_m.004128"
"2259","mhc","phaw_30_tra_m.014236",35.74,747,4e-132,459,"phaw_30_tra_m.014236"
"2260","mhc","phaw_30_tra_m.021215",35.06,753,5e-121,410,"phaw_30_tra_m.021215"
"2261","mhc","phaw_30_tra_m.006285",34.83,755,2e-119,421,"phaw_30_tra_m.006285"
"2262","mhc","phaw_30_tra_m.006388",35.22,758,2e-118,404,"phaw_30_tra_m.006388"
"2263","mhc","phaw_30_tra_m.012113",32.79,802,6e-118,411,"phaw_30_tra_m.012113"
"2264","mhc","phaw_30_tra_m.022570",34.13,753,5e-116,401,"phaw_30_tra_m.022570"
"2265","mhc","phaw_30_tra_m.006685",31.91,843,5e-115,398,"phaw_30_tra_m.006685"
"2266","mhc","phaw_30_tra_m.019272",26.4,1428,3e-114,404,"phaw_30_tra_m.019272"
"2267","mhc","phaw_30_tra_m.019272",25.43,523,3e-06,52.4,"phaw_30_tra_m.019272"
"2268","mhc","phaw_30_tra_m.019272",26.67,390,0.23,36.2,"phaw_30_tra_m.019272"
"2269","mhc","phaw_30_tra_m.003845",37.8,545,8e-95,342,"phaw_30_tra_m.003845"
"2270","mhc","phaw_30_tra_m.003845",31.22,189,7e-16,84.3,"phaw_30_tra_m.003845"
"2271","mhc","phaw_30_aug_m.027733",39.38,386,6e-75,258,"phaw_30_aug_m.027733"
"2272","mhc","phaw_30_tra_m.022822",26.63,841,2e-69,257,"phaw_30_tra_m.022822"
"2273","mhc","phaw_30_tra_m.014345",25.98,766,3e-62,235,"phaw_30_tra_m.014345"
"2274","mhc","phaw_30_tra_m.000332",25.26,851,2e-57,219,"phaw_30_tra_m.000332"
"2275","mhc","phaw_30_tra_u.013717",40.66,241,1e-50,182,"phaw_30_tra_u.013717"
"2276","mhc","phaw_30_tra_m.002561",27.73,458,2e-43,167,"phaw_30_tra_m.002561"
"2277","mhc","phaw_30_aug_m.028380",32.5,200,9e-27,112,"phaw_30_aug_m.028380"
"2278","mhc","phaw_30_aug_m.028380",24.4,168,0.03,38.1,"phaw_30_aug_m.028380"
"2279","mhc","phaw_30_aug_m.028509",35.58,208,1e-24,106,"phaw_30_aug_m.028509"
"2280","mhc","phaw_30_aug_m.026805",44,100,3e-19,87.8,"phaw_30_aug_m.026805"
"2281","mhc","phaw_30_tra_u.003699",33.03,109,6e-09,57,"phaw_30_tra_u.003699"
"2282","mhc","phaw_30_tra_m.007835",32,75,3e-07,52,"phaw_30_tra_m.007835"
"2283","mhc","phaw_30_aug_m.027731",26.67,180,1e-06,51.2,"phaw_30_aug_m.027731"
"2284","mhc","phaw_30_tra_u.026643",36.76,68,0.001,40.4,"phaw_30_tra_u.026643"
"2285","mhc","phaw_30_tra_u.026643",33.33,84,0.021,37,"phaw_30_tra_u.026643"
"2286","mhc","phaw_30_tra_u.026643",28.17,71,0.83,32.3,"phaw_30_tra_u.026643"
"2287","mhc","phaw_30_aug_m.027732",35.71,56,0.001,40.4,"phaw_30_aug_m.027732"
"2288","mhc","phaw_30_tra_m.006801",26.83,205,0.002,43.1,"phaw_30_tra_m.006801"
"2289","mhc","phaw_30_tra_m.006801",26.2,229,0.93,34.3,"phaw_30_tra_m.006801"
"2290","mhc","phaw_30_tra_m.010358",26.35,296,0.026,39.3,"phaw_30_tra_m.010358"
"2291","mhc","phaw_30_tra_m.010358",20.27,291,4.6,32,"phaw_30_tra_m.010358"
"2292","mhc","phaw_30_tra_m.004360",25.55,227,0.047,38.5,"phaw_30_tra_m.004360"
"2293","mhc","phaw_30_tra_m.023129",25.32,316,0.15,37,"phaw_30_tra_m.023129"
"2294","mhc","phaw_30_tra_m.023129",24.96,609,0.22,36.2,"phaw_30_tra_m.023129"
"2295","mhc","phaw_30_tra_m.023129",22.49,329,9.7,30.8,"phaw_30_tra_m.023129"
"2296","mhc","phaw_30_tra_m.004733",23.72,156,0.19,36.2,"phaw_30_tra_m.004733"
"2297","mhc","phaw_30_tra_m.000104",22.97,74,0.52,34.7,"phaw_30_tra_m.000104"
"2298","mhc","phaw_30_tra_m.000104",20.18,114,1.9,33.1,"phaw_30_tra_m.000104"
"2299","mhc","phaw_30_tra_m.003077",28.8,125,0.53,32.7,"phaw_30_tra_m.003077"
"2300","mhc","phaw_30_tra_m.012321",26.52,132,0.7,34.7,"phaw_30_tra_m.012321"
"2301","mhc","phaw_30_tra_m.007125",26.74,86,1.1,33.5,"phaw_30_tra_m.007125"
"2302","mhc","phaw_30_tra_m.014758",26.37,201,1.4,33.5,"phaw_30_tra_m.014758"
"2303","mhc","phaw_30_tra_m.014560",27.78,126,1.9,33.1,"phaw_30_tra_m.014560"
"2304","mhc","phaw_30_tra_m.004020",22.67,344,2,33.1,"phaw_30_tra_m.004020"
"2305","mhc","phaw_30_tra_m.018604",24.87,189,2,33.1,"phaw_30_tra_m.018604"
"2306","mhc","phaw_30_tra_m.006126",21.92,146,2.7,32.3,"phaw_30_tra_m.006126"
"2307","mhc","phaw_30_tra_m.011976",29.59,98,3,32.3,"phaw_30_tra_m.011976"
"2308","mhc","phaw_30_tra_m.010458",27.22,169,3.6,32.3,"phaw_30_tra_m.010458"
"2309","mhc","phaw_30_tra_m.007448",24.73,283,4,32,"phaw_30_tra_m.007448"
"2310","mhc","phaw_30_tra_m.018574",28.41,88,4.1,32,"phaw_30_tra_m.018574"
"2311","mhc","phaw_30_tra_m.012553",26.6,94,4.2,32,"phaw_30_tra_m.012553"
"2312","mhc","phaw_30_tra_m.006628",27.27,110,4.4,32,"phaw_30_tra_m.006628"
"2313","mhc","phaw_30_tra_m.007568",29.09,110,4.5,32,"phaw_30_tra_m.007568"
"2314","mhc","phaw_30_tra_m.003853",23.81,126,5.6,31.6,"phaw_30_tra_m.003853"
"2315","mhc","phaw_30_tra_m.003288",26.5,234,5.7,31.6,"phaw_30_tra_m.003288"
"2316","mhc","phaw_30_tra_m.007766",20.69,174,5.7,31.6,"phaw_30_tra_m.007766"
"2317","mhc","phaw_30_tra_m.022000",22.61,230,7,31.6,"phaw_30_tra_m.022000"
"2318","mhc","phaw_30_tra_m.023760",26.32,133,8,31.2,"phaw_30_tra_m.023760"
"2319","mhc","phaw_30_tra_m.003103",23.58,106,8.2,30.4,"phaw_30_tra_m.003103"
"2320","mhc","phaw_30_tra_m.023862",22.63,137,8.2,31.2,"phaw_30_tra_m.023862"
"2321","mhc","phaw_30_tra_m.021135",31.82,88,8.2,31.2,"phaw_30_tra_m.021135"
"2322","mhc","phaw_30_tra_m.016648",26.55,113,8.8,30.8,"phaw_30_tra_m.016648"
"2323","mhc","phaw_30_tra_m.023873",24.41,213,8.8,31.2,"phaw_30_tra_m.023873"
"2324","mhc","phaw_30_tra_m.007109",31.68,101,9.2,30.8,"phaw_30_tra_m.007109"
"2325","Sr","phaw_30_tra_m.013881",90.51,137,1e-85,283,"phaw_30_tra_m.013881"
"2326","Sr","phaw_30_tra_m.006913",52.22,90,2e-24,109,"phaw_30_tra_m.006913"
"2327","Sr","phaw_30_tra_m.010914",49.02,102,2e-23,107,"phaw_30_tra_m.010914"
"2328","Sr","phaw_30_tra_m.010914",22.76,145,2e-07,55.5,"phaw_30_tra_m.010914"
"2329","Sr","phaw_30_tra_m.022303",42.05,88,2e-21,94.7,"phaw_30_tra_m.022303"
"2330","Sr","phaw_30_tra_m.022303",41.49,94,8e-20,89.7,"phaw_30_tra_m.022303"
"2331","Sr","phaw_30_tra_m.022303",42.68,82,5e-19,87.8,"phaw_30_tra_m.022303"
"2332","Sr","phaw_30_tra_m.022303",44.44,81,1e-17,83.6,"phaw_30_tra_m.022303"
"2333","Sr","phaw_30_tra_m.022303",45.9,61,4e-15,76.3,"phaw_30_tra_m.022303"
"2334","Sr","phaw_30_tra_m.022303",42.86,49,2e-07,52.4,"phaw_30_tra_m.022303"
"2335","Sr","phaw_30_tra_m.022303",43.24,37,1e-05,47,"phaw_30_tra_m.022303"
"2336","Sr","phaw_30_tra_m.024026",40.35,114,2e-21,100,"phaw_30_tra_m.024026"
"2337","Sr","phaw_30_tra_m.024026",35.29,51,3e-04,45.1,"phaw_30_tra_m.024026"
"2338","Sr","phaw_30_tra_m.024026",31.18,93,5e-04,44.3,"phaw_30_tra_m.024026"
"2339","Sr","phaw_30_tra_m.024026",22.99,87,1.3,33.1,"phaw_30_tra_m.024026"
"2340","Sr","phaw_30_tra_m.011533",46,100,5e-21,97.4,"phaw_30_tra_m.011533"
"2341","Sr","phaw_30_tra_m.011533",37.78,90,6e-15,78.6,"phaw_30_tra_m.011533"
"2342","Sr","phaw_30_tra_m.011533",30.43,115,5e-10,62.8,"phaw_30_tra_m.011533"
"2343","Sr","phaw_30_tra_m.011533",36.51,63,2e-08,57.8,"phaw_30_tra_m.011533"
"2344","Sr","phaw_30_tra_m.024066",47.19,89,5e-21,96.3,"phaw_30_tra_m.024066"
"2345","Sr","phaw_30_tra_m.024066",42.05,88,3e-17,84.7,"phaw_30_tra_m.024066"
"2346","Sr","phaw_30_tra_m.024066",44.32,88,6e-16,80.5,"phaw_30_tra_m.024066"
"2347","Sr","phaw_30_tra_m.024066",28.75,80,2e-07,54.3,"phaw_30_tra_m.024066"
"2348","Sr","phaw_30_tra_m.023115",45.56,90,6e-21,98.6,"phaw_30_tra_m.023115"
"2349","Sr","phaw_30_tra_m.004833",32.05,156,7e-21,97.1,"phaw_30_tra_m.004833"
"2350","Sr","phaw_30_tra_m.004833",42.7,89,6e-16,81.6,"phaw_30_tra_m.004833"
"2351","Sr","phaw_30_tra_m.004833",36.76,68,3e-06,51.2,"phaw_30_tra_m.004833"
"2352","Sr","phaw_30_tra_m.020221",48.78,82,9e-21,98.6,"phaw_30_tra_m.020221"
"2353","Sr","phaw_30_tra_m.020221",57.38,61,1e-18,91.3,"phaw_30_tra_m.020221"
"2354","Sr","phaw_30_tra_m.020221",51.92,52,8e-11,66.2,"phaw_30_tra_m.020221"
"2355","Sr","phaw_30_tra_m.022541",40.7,86,1e-20,98.2,"phaw_30_tra_m.022541"
"2356","Sr","phaw_30_tra_m.022541",47.62,84,3e-18,90.5,"phaw_30_tra_m.022541"
"2357","Sr","phaw_30_tra_m.022541",42.05,88,5e-16,83.6,"phaw_30_tra_m.022541"
"2358","Sr","phaw_30_tra_m.022541",39.29,84,2e-15,81.6,"phaw_30_tra_m.022541"
"2359","Sr","phaw_30_tra_m.022541",30.61,98,1e-12,72.4,"phaw_30_tra_m.022541"
"2360","Sr","phaw_30_tra_m.014833",48.86,88,1e-20,95.1,"phaw_30_tra_m.014833"
"2361","Sr","phaw_30_tra_m.014833",37.63,93,5e-14,75.1,"phaw_30_tra_m.014833"
"2362","Sr","phaw_30_tra_m.014833",32.58,89,1e-11,67.8,"phaw_30_tra_m.014833"
"2363","Sr","phaw_30_tra_m.010880",47.56,82,3e-20,93.2,"phaw_30_tra_m.010880"
"2364","Sr","phaw_30_tra_m.010880",34.91,106,2e-18,87.4,"phaw_30_tra_m.010880"
"2365","Sr","phaw_30_tra_m.010880",46.34,82,2e-16,81.3,"phaw_30_tra_m.010880"
"2366","Sr","phaw_30_tra_m.003251",43.75,96,3e-20,96.7,"phaw_30_tra_m.003251"
"2367","Sr","phaw_30_tra_m.003251",43.18,88,6e-19,92.4,"phaw_30_tra_m.003251"
"2368","Sr","phaw_30_tra_m.003251",43.56,101,1e-18,91.7,"phaw_30_tra_m.003251"
"2369","Sr","phaw_30_tra_m.003251",40.91,88,1e-16,85.1,"phaw_30_tra_m.003251"
"2370","Sr","phaw_30_tra_m.003251",38.1,84,2e-12,71.2,"phaw_30_tra_m.003251"
"2371","Sr","phaw_30_tra_m.003292",48.39,93,3e-20,93.6,"phaw_30_tra_m.003292"
"2372","Sr","phaw_30_tra_m.003292",46.59,88,1e-18,89,"phaw_30_tra_m.003292"
"2373","Sr","phaw_30_tra_m.003292",37.63,93,7e-15,77.4,"phaw_30_tra_m.003292"
"2374","Sr","phaw_30_tra_m.003292",38.2,89,4e-13,72,"phaw_30_tra_m.003292"
"2375","Sr","phaw_30_tra_m.003292",34.15,82,4e-09,59.7,"phaw_30_tra_m.003292"
"2376","Sr","phaw_30_tra_m.018716",47.62,84,6e-20,94.4,"phaw_30_tra_m.018716"
"2377","Sr","phaw_30_tra_m.018716",44.32,88,8e-19,90.9,"phaw_30_tra_m.018716"
"2378","Sr","phaw_30_aug_m.028329",62.5,56,9e-20,87.4,"phaw_30_aug_m.028329"
"2379","Sr","phaw_30_aug_m.028329",46.97,66,3e-12,65.9,"phaw_30_aug_m.028329"
"2380","Sr","phaw_30_tra_m.025273",43.18,88,2e-19,94,"phaw_30_tra_m.025273"
"2381","Sr","phaw_30_tra_m.025273",53.73,67,7e-17,85.5,"phaw_30_tra_m.025273"
"2382","Sr","phaw_30_tra_m.025273",45.45,44,4e-04,44.3,"phaw_30_tra_m.025273"
"2383","Sr","phaw_30_tra_m.012093",47.67,86,2e-19,89.7,"phaw_30_tra_m.012093"
"2384","Sr","phaw_30_tra_m.012093",39.73,73,4e-09,58.2,"phaw_30_tra_m.012093"
